VARIABLES = X, Y,Xc,Yc,type,frac,weights, i_intercepts_i,P_int,u_int,v_int, ep_max, dmg, phi, reg_stat, kappa
1.49999e+00	3.05176e-03	1.49841e+00	3.05176e-03	0	-2.58481e-01	1.31081e+00	0	1.99600e+01	0.00000e+00	1.16710e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99989e+00
1.49992e+00	9.15527e-03	1.49841e+00	9.15527e-03	0	-2.46273e-01	1.28751e+00	0	1.99600e+01	0.00000e+00	1.16710e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99989e+00
1.49977e+00	1.52588e-02	1.49841e+00	1.52588e-02	0	-2.21851e-01	1.25088e+00	0	1.99600e+01	0.00000e+00	1.16710e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99988e+00
1.49954e+00	2.13623e-02	1.49841e+00	2.13623e-02	0	-1.85205e-01	1.32842e+00	0	1.99600e+01	0.00000e+00	1.16710e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99987e+00
1.49925e+00	2.74658e-02	1.49841e+00	2.74658e-02	0	-1.36317e-01	1.28440e+00	0	1.99600e+01	0.00000e+00	1.16710e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99985e+00
1.49887e+00	3.35693e-02	1.49841e+00	3.35693e-02	0	-7.51671e-02	1.14400e+00	0	1.99600e+01	0.00000e+00	1.16710e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99983e+00
1.49842e+00	3.96729e-02	1.49841e+00	3.96729e-02	0	-1.72624e-03	9.74196e-01	0	1.99600e+01	0.00000e+00	1.16710e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99977e+00
1.49841e+00	3.98050e-02	1.49841e+00	3.96729e-02	1	-2.16509e-02	2.95144e-02	1	1.99600e+01	2.86558e-322	nan	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99976e+00
1.49790e+00	4.57764e-02	1.49231e+00	4.57764e-02	0	-9.15962e-01	2.36248e+01	0	1.99600e+01	0.00000e+00	1.16710e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99983e+00
1.49730e+00	5.18799e-02	1.49231e+00	5.18799e-02	0	-8.17835e-01	1.11828e+01	0	1.99600e+01	0.00000e+00	1.16710e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99988e+00
1.49663e+00	5.79834e-02	1.49231e+00	5.79834e-02	0	-7.07300e-01	6.29966e+00	0	1.99600e+01	0.00000e+00	1.16710e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99992e+00
1.49588e+00	6.40869e-02	1.49231e+00	6.40869e-02	0	-5.84308e-01	3.91576e+00	0	1.99600e+01	0.00000e+00	1.16710e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99995e+00
1.49505e+00	7.01904e-02	1.49231e+00	7.01904e-02	0	-4.48801e-01	2.59747e+00	0	1.99600e+01	0.00000e+00	1.16710e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99996e+00
1.49414e+00	7.62939e-02	1.49231e+00	7.62939e-02	0	-3.00716e-01	1.79815e+00	0	1.99600e+01	0.00000e+00	1.16710e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99995e+00
1.49316e+00	8.23975e-02	1.49231e+00	8.23975e-02	0	-1.39985e-01	1.24691e+00	0	1.99600e+01	0.00000e+00	1.16710e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99989e+00
1.49231e+00	8.73575e-02	1.49231e+00	8.23975e-02	1	-8.12649e-01	1.40873e-01	1	1.99600e+01	2.86558e-322	nan	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99961e+00
1.49211e+00	8.85010e-02	1.48621e+00	8.85010e-02	0	-9.66531e-01	3.57231e+01	0	1.99600e+01	0.00000e+00	1.16710e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99968e+00
1.49097e+00	9.46045e-02	1.48621e+00	9.46045e-02	0	-7.80274e-01	8.82020e+00	0	1.99600e+01	0.00000e+00	1.16710e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99992e+00
