VARIABLES = X, Y,Xc,Yc,type,frac,weights, i_intercepts_i,P_int,u_int,v_int, ep_max, dmg, phi, reg_stat, kappa
7.35474e-01	4.24295e-01	7.35474e-01	4.24194e-01	1	-1.64136e-02	5.23637e-01	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99978e+00
7.35313e-01	4.24194e-01	7.35474e-01	4.24194e-01	0	2.63155e-02	5.08419e-01	1	1.99600e+01	2.86558e-322	2.51973e-322	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99969e+00
7.41577e-01	4.28039e-01	7.41577e-01	4.24194e-01	1	-6.29967e-01	4.07912e+00	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-4.00008e+00
7.47681e-01	4.31665e-01	7.47681e-01	4.30298e-01	1	-2.24057e-01	6.29816e-01	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-4.00014e+00
7.45356e-01	4.30298e-01	7.47681e-01	4.30298e-01	0	3.80946e-01	1.00964e+00	1	1.99600e+01	2.86558e-322	2.51973e-322	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99875e+00
7.53784e-01	4.35176e-01	7.53784e-01	4.30298e-01	1	-7.99173e-01	7.56039e+00	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99936e+00
7.59888e-01	4.38573e-01	7.59888e-01	4.36401e-01	1	-3.55775e-01	1.01275e+00	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-4.00079e+00
7.55963e-01	4.36401e-01	7.59888e-01	4.36401e-01	0	6.42963e-01	1.40767e+00	1	1.99600e+01	2.86558e-322	2.51973e-322	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99849e+00
7.65991e-01	4.41860e-01	7.65991e-01	4.36401e-01	1	-8.94281e-01	1.08691e+01	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99909e+00
7.72095e-01	4.45038e-01	7.72095e-01	4.42505e-01	1	-4.15104e-01	1.52912e+00	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-4.00133e+00
7.67214e-01	4.42505e-01	7.72095e-01	4.42505e-01	0	7.99708e-01	1.37859e+00	1	1.99600e+01	2.86558e-322	2.51973e-322	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99859e+00
7.78198e-01	4.48112e-01	7.78198e-01	4.42505e-01	1	-9.18608e-01	1.14314e+01	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99929e+00
7.84302e-01	4.51081e-01	7.84302e-01	4.48608e-01	1	-4.05157e-01	1.67110e+00	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-4.00136e+00
7.79205e-01	4.48608e-01	7.84302e-01	4.48608e-01	0	8.35093e-01	1.15818e+00	1	1.99600e+01	2.86558e-322	2.51973e-322	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99886e+00
7.90405e-01	4.53949e-01	7.90405e-01	4.48608e-01	1	-8.75077e-01	1.02125e+01	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99989e+00
7.96509e-01	4.56718e-01	7.96509e-01	4.54712e-01	1	-3.28685e-01	1.32472e+00	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-4.00054e+00
7.92065e-01	4.54712e-01	7.96509e-01	4.54712e-01	0	7.28128e-01	1.07863e+00	1	1.99600e+01	2.86558e-322	2.51973e-322	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99920e+00
8.02612e-01	4.59389e-01	8.02612e-01	4.54712e-01	1	-7.66274e-01	6.66206e+00	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-4.00032e+00
8.08716e-01	4.61964e-01	8.08716e-01	4.60815e-01	1	-1.88123e-01	8.14929e-01	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99979e+00
8.05966e-01	4.60815e-01	8.08716e-01	4.60815e-01	0	4.50523e-01	8.25726e-01	1	1.99600e+01	2.86558e-322	2.51973e-322	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99934e+00
8.14819e-01	4.64444e-01	8.14819e-01	4.60815e-01	1	-5.94494e-01	3.85152e+00	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-4.00037e+00
8.20923e-01	4.66831e-01	8.20923e-01	4.60815e-01	1	-9.85631e-01	1.32227e+01	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99964e+00
8.27026e-01	4.69127e-01	8.27026e-01	4.66919e-01	1	-3.61772e-01	1.83187e+00	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-4.00024e+00
8.21152e-01	4.66919e-01	8.27026e-01	4.66919e-01	0	9.62514e-01	3.56422e-01	1	1.99600e+01	2.86558e-322	2.51973e-322	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99957e+00
8.33130e-01	4.71333e-01	8.33130e-01	4.66919e-01	1	-7.23131e-01	5.66031e+00	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-4.00019e+00
8.39233e-01	4.73449e-01	8.39233e-01	4.73022e-01	1	-6.99159e-02	7.08930e-01	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99977e+00
8.37982e-01	4.73022e-01	8.39233e-01	4.73022e-01	0	2.05006e-01	4.91357e-01	1	1.99600e+01	2.86558e-322	2.51973e-322	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99955e+00
8.45337e-01	4.75478e-01	8.45337e-01	4.73022e-01	1	-4.02324e-01	2.28328e+00	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-4.00027e+00
8.51440e-01	4.77420e-01	8.51440e-01	4.73022e-01	1	-7.20534e-01	6.33540e+00	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-4.00019e+00
8.57544e-01	4.79277e-01	8.57544e-01	4.79126e-01	1	-2.47209e-02	6.58138e-01	0	1.99600e+01	2.76677e-322	2.18566e-312	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99966e+00
8.57037e-01	4.79126e-01	8.57544e-01	4.79126e-01	0	8.30094e-02	4.08529e-01	1	1.99600e+01	2.86558e-322	2.51973e-322	0.00000e+00	0.00000e+00	0.00000e+00	0	-3.99957e+00
