VARIABLES = X, Y
1.35803e+00	3.50952e-01	
1.35193e+00	3.57056e-01	
1.34583e+00	3.63159e-01	
1.33972e+00	3.69263e-01	
1.33362e+00	3.75366e-01	
1.32751e+00	3.81470e-01	
1.32141e+00	3.87573e-01	
1.30920e+00	3.93677e-01	
1.31531e+00	3.93677e-01	
1.30310e+00	3.99780e-01	
1.29700e+00	4.05884e-01	
1.28479e+00	4.11987e-01	
1.29089e+00	4.11987e-01	
1.27869e+00	4.18091e-01	
1.26648e+00	4.24194e-01	
1.27258e+00	4.24194e-01	
1.26038e+00	4.30298e-01	
1.24817e+00	4.36401e-01	
1.25427e+00	4.36401e-01	
1.23596e+00	4.42505e-01	
1.24207e+00	4.42505e-01	
1.22375e+00	4.48608e-01	
1.22986e+00	4.48608e-01	
1.21155e+00	4.54712e-01	
1.21765e+00	4.54712e-01	
1.19934e+00	4.60815e-01	
1.20544e+00	4.60815e-01	
1.18103e+00	4.66919e-01	
1.18713e+00	4.66919e-01	
1.19324e+00	4.66919e-01	
1.16272e+00	4.73022e-01	
1.16882e+00	4.73022e-01	
1.17493e+00	4.73022e-01	
1.14441e+00	4.79126e-01	
1.15051e+00	4.79126e-01	
1.15662e+00	4.79126e-01	
1.12610e+00	4.85229e-01	
1.13220e+00	4.85229e-01	
1.13831e+00	4.85229e-01	
1.09558e+00	4.91333e-01	
1.10168e+00	4.91333e-01	
1.10779e+00	4.91333e-01	
1.11389e+00	4.91333e-01	
1.12000e+00	4.91333e-01	
1.05286e+00	4.97437e-01	
1.05896e+00	4.97437e-01	
1.06506e+00	4.97437e-01	
1.07117e+00	4.97437e-01	
1.07727e+00	4.97437e-01	
1.08337e+00	4.97437e-01	
1.08948e+00	4.97437e-01	
1.02844e+00	5.03540e-01	
1.03455e+00	5.03540e-01	
1.04065e+00	5.03540e-01	
1.04675e+00	5.03540e-01	
